"","subid","submit.date","submit.time","trial.num","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","numPic","interval","test","exp","day.and.time","correct","include","first.trial","numPicN","intervalN"
"5915","1936","Aug 10 2013","10:06:09",15,2,"Same",1,"Novel24",1,"Novel24",1,3525,"4","7",1,"Exp 2",15927.4209375,TRUE,TRUE,FALSE,4,7
"5916","1936","Aug 10 2013","10:06:09",16,3,"New Label",0,"Novel52",2,"Novel82",2,3116,"4","7",1,"Exp 2",15927.4209375,FALSE,TRUE,FALSE,4,7
"5917","1936","Aug 10 2013","10:06:09",17,4,"Same",0,"Novel70",3,"Novel70",1,6062,"4","7",1,"Exp 2",15927.4209375,TRUE,TRUE,FALSE,4,7
"5918","1936","Aug 10 2013","10:06:09",18,5,"New Label",1,"Novel97",1,"Novel51",2,2917,"4","7",1,"Exp 2",15927.4209375,FALSE,TRUE,FALSE,4,7
"5919","1936","Aug 10 2013","10:06:09",19,6,"Same",0,"Novel33",0,"Novel33",1,3706,"4","7",1,"Exp 2",15927.4209375,TRUE,TRUE,FALSE,4,7
"5920","1936","Aug 10 2013","10:06:09",20,7,"New Label",1,"Novel86",1,"Novel86",1,2198,"4","7",1,"Exp 2",15927.4209375,TRUE,TRUE,FALSE,4,7
"5921","1937","Aug 14 2013","20:59:36",6,0,"New Label",1,"Novel23",3,"Novel26",0,1589,"8","0",1,"Exp 2",15931.8747222222,FALSE,TRUE,TRUE,8,0
"5922","1937","Aug 14 2013","20:59:36",8,1,"Same",0,"Novel90",0,"Novel90",2,1340,"8","0",1,"Exp 2",15931.8747222222,TRUE,TRUE,FALSE,8,0
"5923","1937","Aug 14 2013","20:59:36",10,2,"New Label",1,"Novel98",5,"Novel99",3,1446,"8","0",1,"Exp 2",15931.8747222222,FALSE,TRUE,FALSE,8,0
"5924","1937","Aug 14 2013","20:59:36",12,3,"Same",1,"Novel47",5,"Novel47",5,1057,"8","0",1,"Exp 2",15931.8747222222,TRUE,TRUE,FALSE,8,0
"5925","1937","Aug 14 2013","20:59:36",14,4,"New Label",0,"Novel112",3,"Novel51",3,2742,"8","0",1,"Exp 2",15931.8747222222,FALSE,TRUE,FALSE,8,0
"5926","1937","Aug 14 2013","20:59:36",16,5,"Same",1,"Novel11",4,"Novel11",4,1674,"8","0",1,"Exp 2",15931.8747222222,TRUE,TRUE,FALSE,8,0
"5927","1937","Aug 14 2013","20:59:36",18,6,"New Label",0,"Novel35",6,"Novel117",4,992,"8","0",1,"Exp 2",15931.8747222222,FALSE,TRUE,FALSE,8,0
"5928","1937","Aug 14 2013","20:59:36",20,7,"Same",0,"Novel5",2,"Novel5",7,897,"8","0",1,"Exp 2",15931.8747222222,TRUE,TRUE,FALSE,8,0
"5929","1938","Aug 06 2013","02:17:27",9,0,"Same",1,"Novel26",0,"Novel26",0,5204,"8","3",1,"Exp 2",15923.0954513889,TRUE,TRUE,TRUE,8,3
"5930","1938","Aug 06 2013","02:17:27",10,1,"New Label",1,"Novel109",4,"Novel65",1,4927,"8","3",1,"Exp 2",15923.0954513889,FALSE,TRUE,FALSE,8,3
"5931","1938","Aug 06 2013","02:17:27",11,2,"Same",0,"Novel87",2,"Novel16",4,9963,"8","3",1,"Exp 2",15923.0954513889,FALSE,TRUE,FALSE,8,3
"5932","1938","Aug 06 2013","02:17:27",12,3,"New Label",0,"Novel91",7,"Novel49",5,2298,"8","3",1,"Exp 2",15923.0954513889,FALSE,TRUE,FALSE,8,3
"5933","1938","Aug 06 2013","02:17:27",17,4,"Same",0,"Novel128",5,"Novel128",1,5351,"8","3",1,"Exp 2",15923.0954513889,TRUE,TRUE,FALSE,8,3
"5934","1938","Aug 06 2013","02:17:27",18,5,"New Label",0,"Novel39",1,"Novel125",3,3703,"8","3",1,"Exp 2",15923.0954513889,FALSE,TRUE,FALSE,8,3
"5935","1938","Aug 06 2013","02:17:27",19,6,"Same",1,"Novel33",6,"Novel33",6,3804,"8","3",1,"Exp 2",15923.0954513889,TRUE,TRUE,FALSE,8,3
"5936","1938","Aug 06 2013","02:17:27",20,7,"New Label",1,"Novel80",5,"Novel54",2,3483,"8","3",1,"Exp 2",15923.0954513889,FALSE,TRUE,FALSE,8,3
"5937","1939","Aug 09 2013","12:27:30",7,0,"Same",0,"Novel90",0,"Novel90",1,1111,"2","1",1,"Exp 2",15926.5190972222,TRUE,TRUE,TRUE,2,1
"5938","1939","Aug 09 2013","12:27:30",8,1,"New Label",1,"Novel135",0,"Novel58",1,1519,"2","1",1,"Exp 2",15926.5190972222,FALSE,TRUE,FALSE,2,1
"5939","1939","Aug 09 2013","12:27:30",11,2,"Same",1,"Novel50",0,"Novel50",0,1431,"2","1",1,"Exp 2",15926.5190972222,TRUE,TRUE,FALSE,2,1
"5940","1939","Aug 09 2013","12:27:30",12,3,"New Label",1,"Novel17",1,"Novel102",0,1532,"2","1",1,"Exp 2",15926.5190972222,FALSE,TRUE,FALSE,2,1
"5941","1939","Aug 09 2013","12:27:30",15,4,"Same",1,"Novel21",1,"Novel21",1,1366,"2","1",1,"Exp 2",15926.5190972222,TRUE,TRUE,FALSE,2,1
"5942","1939","Aug 09 2013","12:27:30",16,5,"New Label",0,"Novel13",0,"Novel62",0,1587,"2","1",1,"Exp 2",15926.5190972222,FALSE,TRUE,FALSE,2,1
"5943","1939","Aug 09 2013","12:27:30",19,6,"Same",0,"Novel40",1,"Novel40",0,1408,"2","1",1,"Exp 2",15926.5190972222,TRUE,TRUE,FALSE,2,1
"5944","1939","Aug 09 2013","12:27:30",20,7,"New Label",0,"Novel42",0,"Novel64",0,1780,"2","1",1,"Exp 2",15926.5190972222,FALSE,TRUE,FALSE,2,1
"5945","1940","Aug 10 2013","10:01:25",9,0,"Same",1,"Novel90",0,"Novel90",0,864,"3","3",1,"Exp 2",15927.417650463,TRUE,TRUE,TRUE,3,3
"5946","1940","Aug 10 2013","10:01:25",10,1,"New Label",1,"Novel110",1,"Novel119",2,1393,"3","3",1,"Exp 2",15927.417650463,FALSE,TRUE,FALSE,3,3
"5947","1940","Aug 10 2013","10:01:25",11,2,"Same",0,"Novel118",2,"Novel118",0,1691,"3","3",1,"Exp 2",15927.417650463,TRUE,TRUE,FALSE,3,3
"5948","1940","Aug 10 2013","10:01:25",12,3,"New Label",0,"Novel44",1,"Novel44",2,1426,"3","3",1,"Exp 2",15927.417650463,TRUE,TRUE,FALSE,3,3
"5949","1940","Aug 10 2013","10:01:25",17,4,"Same",0,"Novel41",1,"Novel41",0,1146,"3","3",1,"Exp 2",15927.417650463,TRUE,TRUE,FALSE,3,3
"5950","1940","Aug 10 2013","10:01:25",18,5,"New Label",1,"Novel34",1,"Novel1",2,1144,"3","3",1,"Exp 2",15927.417650463,FALSE,TRUE,FALSE,3,3
"5951","1940","Aug 10 2013","10:01:25",19,6,"Same",1,"Novel12",1,"Novel12",1,2395,"3","3",1,"Exp 2",15927.417650463,TRUE,TRUE,FALSE,3,3
"5952","1940","Aug 10 2013","10:01:25",20,7,"New Label",0,"Novel24",2,"Novel32",2,3168,"3","3",1,"Exp 2",15927.417650463,FALSE,TRUE,FALSE,3,3
"5953","1941","Aug 05 2013","18:19:44",7,0,"New Label",0,"Novel27",1,"Novel27",0,1168,"2","1",1,"Exp 2",15922.7637037037,TRUE,TRUE,TRUE,2,1
"5954","1941","Aug 05 2013","18:19:44",8,1,"Same",1,"Novel70",1,"Novel70",1,1085,"2","1",1,"Exp 2",15922.7637037037,TRUE,TRUE,FALSE,2,1
"5955","1941","Aug 05 2013","18:19:44",11,2,"New Label",0,"Novel8",1,"Novel8",0,1643,"2","1",1,"Exp 2",15922.7637037037,TRUE,TRUE,FALSE,2,1
"5956","1941","Aug 05 2013","18:19:44",12,3,"Same",1,"Novel46",1,"Novel46",1,1886,"2","1",1,"Exp 2",15922.7637037037,TRUE,TRUE,FALSE,2,1
"5957","1941","Aug 05 2013","18:19:44",15,4,"New Label",1,"Novel112",1,"Novel31",0,1491,"2","1",1,"Exp 2",15922.7637037037,FALSE,TRUE,FALSE,2,1
"5958","1941","Aug 05 2013","18:19:44",16,5,"Same",0,"Novel71",0,"Novel71",1,1491,"2","1",1,"Exp 2",15922.7637037037,TRUE,TRUE,FALSE,2,1
"5959","1941","Aug 05 2013","18:19:44",19,6,"New Label",1,"Novel64",1,"Novel64",1,1611,"2","1",1,"Exp 2",15922.7637037037,TRUE,TRUE,FALSE,2,1
"5960","1941","Aug 05 2013","18:19:44",20,7,"Same",0,"Novel82",0,"Novel82",1,1355,"2","1",1,"Exp 2",15922.7637037037,TRUE,TRUE,FALSE,2,1
"5961","1942","Aug 10 2013","12:33:50",13,0,"Same",1,"Novel9",0,"Novel9",0,4274,"3","7",1,"Exp 2",15927.5234953704,TRUE,TRUE,TRUE,3,7
"5962","1942","Aug 10 2013","12:33:50",14,1,"New Label",0,"Novel137",1,"Novel137",2,3179,"3","7",1,"Exp 2",15927.5234953704,TRUE,TRUE,FALSE,3,7
"5963","1942","Aug 10 2013","12:33:50",15,2,"Same",0,"Novel6",0,"Novel6",1,2326,"3","7",1,"Exp 2",15927.5234953704,TRUE,TRUE,FALSE,3,7
"5964","1942","Aug 10 2013","12:33:50",16,3,"New Label",1,"Novel117",0,"Novel67",2,1663,"3","7",1,"Exp 2",15927.5234953704,FALSE,TRUE,FALSE,3,7
"5965","1942","Aug 10 2013","12:33:50",17,4,"Same",0,"Novel30",0,"Novel30",2,1966,"3","7",1,"Exp 2",15927.5234953704,TRUE,TRUE,FALSE,3,7
"5966","1942","Aug 10 2013","12:33:50",18,5,"New Label",0,"Novel91",1,"Novel118",2,2446,"3","7",1,"Exp 2",15927.5234953704,FALSE,TRUE,FALSE,3,7
"5967","1942","Aug 10 2013","12:33:50",19,6,"Same",1,"Novel46",2,"Novel105",0,982,"3","7",1,"Exp 2",15927.5234953704,FALSE,TRUE,FALSE,3,7
"5968","1942","Aug 10 2013","12:33:50",20,7,"New Label",1,"Novel115",1,"Novel31",0,1518,"3","7",1,"Exp 2",15927.5234953704,FALSE,TRUE,FALSE,3,7
"5969","1943","Aug 14 2013","22:14:57",6,0,"Same",0,"Novel6",2,"Novel6",1,2303,"4","0",1,"Exp 2",15931.9270486111,TRUE,TRUE,TRUE,4,0
"5970","1943","Aug 14 2013","22:14:57",8,1,"New Label",1,"Novel55",0,"Novel51",3,4146,"4","0",1,"Exp 2",15931.9270486111,FALSE,TRUE,FALSE,4,0
"5971","1943","Aug 14 2013","22:14:57",10,2,"Same",1,"Novel125",2,"Novel125",2,1570,"4","0",1,"Exp 2",15931.9270486111,TRUE,TRUE,FALSE,4,0
"5972","1943","Aug 14 2013","22:14:57",12,3,"New Label",0,"Novel66",3,"Novel53",2,2515,"4","0",1,"Exp 2",15931.9270486111,FALSE,TRUE,FALSE,4,0
"5973","1943","Aug 14 2013","22:14:57",14,4,"Same",1,"Novel37",1,"Novel37",1,1643,"4","0",1,"Exp 2",15931.9270486111,TRUE,TRUE,FALSE,4,0
"5974","1943","Aug 14 2013","22:14:57",16,5,"New Label",0,"Novel122",0,"Novel63",3,2373,"4","0",1,"Exp 2",15931.9270486111,FALSE,TRUE,FALSE,4,0
"5975","1943","Aug 14 2013","22:14:57",18,6,"Same",0,"Novel1",2,"Novel1",1,1710,"4","0",1,"Exp 2",15931.9270486111,TRUE,TRUE,FALSE,4,0
"5976","1943","Aug 14 2013","22:14:57",20,7,"New Label",1,"Novel87",1,"Novel3",0,6794,"4","0",1,"Exp 2",15931.9270486111,FALSE,TRUE,FALSE,4,0
"5977","1944","Aug 05 2013","18:31:59",7,0,"New Label",0,"Novel32",2,"Novel33",0,3686,"3","1",1,"Exp 2",15922.7722106481,FALSE,TRUE,TRUE,3,1
"5978","1944","Aug 05 2013","18:31:59",8,1,"Same",1,"Novel3",1,"Novel3",1,2240,"3","1",1,"Exp 2",15922.7722106481,TRUE,TRUE,FALSE,3,1
"5979","1944","Aug 05 2013","18:31:59",11,2,"New Label",0,"Novel97",1,"Novel59",1,2276,"3","1",1,"Exp 2",15922.7722106481,FALSE,TRUE,FALSE,3,1
"5980","1944","Aug 05 2013","18:31:59",12,3,"Same",0,"Novel86",0,"Novel86",1,1638,"3","1",1,"Exp 2",15922.7722106481,TRUE,TRUE,FALSE,3,1
"5981","1944","Aug 05 2013","18:31:59",15,4,"New Label",1,"Novel74",1,"Novel74",1,2678,"3","1",1,"Exp 2",15922.7722106481,TRUE,TRUE,FALSE,3,1
"5982","1944","Aug 05 2013","18:31:59",16,5,"Same",1,"Novel64",2,"Novel64",2,1939,"3","1",1,"Exp 2",15922.7722106481,TRUE,TRUE,FALSE,3,1
"5983","1944","Aug 05 2013","18:31:59",19,6,"New Label",1,"Novel124",1,"Novel47",0,1660,"3","1",1,"Exp 2",15922.7722106481,FALSE,TRUE,FALSE,3,1
"5984","1944","Aug 05 2013","18:31:59",20,7,"Same",0,"Novel76",2,"Novel76",1,1291,"3","1",1,"Exp 2",15922.7722106481,TRUE,TRUE,FALSE,3,1
"5985","1945","Aug 05 2013","21:47:59",9,0,"New Label",1,"Novel44",1,"Novel44",1,5072,"2","3",1,"Exp 2",15922.9083217593,TRUE,TRUE,TRUE,2,3
"5986","1945","Aug 05 2013","21:47:59",10,1,"Same",1,"Novel91",0,"Novel91",0,4444,"2","3",1,"Exp 2",15922.9083217593,TRUE,TRUE,FALSE,2,3
"5987","1945","Aug 05 2013","21:47:59",11,2,"New Label",0,"Novel135",0,"Novel132",0,2259,"2","3",1,"Exp 2",15922.9083217593,FALSE,TRUE,FALSE,2,3
"5988","1945","Aug 05 2013","21:47:59",12,3,"Same",0,"Novel124",1,"Novel124",0,1400,"2","3",1,"Exp 2",15922.9083217593,TRUE,TRUE,FALSE,2,3
"5989","1945","Aug 05 2013","21:47:59",17,4,"New Label",0,"Novel11",1,"Novel89",1,1384,"2","3",1,"Exp 2",15922.9083217593,FALSE,TRUE,FALSE,2,3
"5990","1945","Aug 05 2013","21:47:59",18,5,"Same",1,"Novel60",1,"Novel60",1,2352,"2","3",1,"Exp 2",15922.9083217593,TRUE,TRUE,FALSE,2,3
"5991","1945","Aug 05 2013","21:47:59",19,6,"New Label",1,"Novel96",1,"Novel112",0,1408,"2","3",1,"Exp 2",15922.9083217593,FALSE,TRUE,FALSE,2,3
"5992","1945","Aug 05 2013","21:47:59",20,7,"Same",0,"Novel121",1,"Novel121",0,3120,"2","3",1,"Exp 2",15922.9083217593,TRUE,TRUE,FALSE,2,3
"5993","1946","Aug 14 2013","17:52:06",6,0,"Same",1,"Novel9",1,"Novel9",1,1524,"2","0",1,"Exp 2",15931.7445138889,TRUE,TRUE,TRUE,2,0
"5994","1946","Aug 14 2013","17:52:06",8,1,"New Label",1,"Novel14",1,"Novel14",1,2035,"2","0",1,"Exp 2",15931.7445138889,TRUE,TRUE,FALSE,2,0
"5995","1946","Aug 14 2013","17:52:06",10,2,"Same",0,"Novel4",1,"Novel4",0,1239,"2","0",1,"Exp 2",15931.7445138889,TRUE,TRUE,FALSE,2,0
"5996","1946","Aug 14 2013","17:52:06",12,3,"New Label",0,"Novel81",1,"Novel73",1,1726,"2","0",1,"Exp 2",15931.7445138889,FALSE,TRUE,FALSE,2,0
"5997","1946","Aug 14 2013","17:52:06",14,4,"Same",0,"Novel84",1,"Novel90",1,1219,"2","0",1,"Exp 2",15931.7445138889,FALSE,TRUE,FALSE,2,0
"5998","1946","Aug 14 2013","17:52:06",16,5,"New Label",1,"Novel112",0,"Novel102",1,922,"2","0",1,"Exp 2",15931.7445138889,FALSE,TRUE,FALSE,2,0
"5999","1946","Aug 14 2013","17:52:06",18,6,"Same",1,"Novel32",0,"Novel32",0,1171,"2","0",1,"Exp 2",15931.7445138889,TRUE,TRUE,FALSE,2,0
"6000","1946","Aug 14 2013","17:52:06",20,7,"New Label",0,"Novel93",0,"Novel135",0,1717,"2","0",1,"Exp 2",15931.7445138889,FALSE,TRUE,FALSE,2,0
"6001","1947","Aug 09 2013","12:36:50",7,0,"New Label",1,"Novel138",0,"Novel84",1,1210,"2","1",1,"Exp 2",15926.5255787037,FALSE,TRUE,TRUE,2,1
"6002","1947","Aug 09 2013","12:36:50",8,1,"Same",0,"Novel33",0,"Novel33",1,2067,"2","1",1,"Exp 2",15926.5255787037,TRUE,TRUE,FALSE,2,1
"6003","1947","Aug 09 2013","12:36:50",11,2,"New Label",0,"Novel140",1,"Novel64",1,1025,"2","1",1,"Exp 2",15926.5255787037,FALSE,TRUE,FALSE,2,1
"6004","1947","Aug 09 2013","12:36:50",12,3,"Same",1,"Novel66",1,"Novel66",1,1059,"2","1",1,"Exp 2",15926.5255787037,TRUE,TRUE,FALSE,2,1
"6005","1947","Aug 09 2013","12:36:50",15,4,"New Label",1,"Novel12",0,"Novel25",1,1824,"2","1",1,"Exp 2",15926.5255787037,FALSE,TRUE,FALSE,2,1
"6006","1947","Aug 09 2013","12:36:50",16,5,"Same",1,"Novel52",0,"Novel52",0,1411,"2","1",1,"Exp 2",15926.5255787037,TRUE,TRUE,FALSE,2,1
"6007","1947","Aug 09 2013","12:36:50",19,6,"New Label",0,"Novel28",1,"Novel28",0,1205,"2","1",1,"Exp 2",15926.5255787037,TRUE,TRUE,FALSE,2,1
"6008","1947","Aug 09 2013","12:36:50",20,7,"Same",0,"Novel103",1,"Novel103",0,1644,"2","1",1,"Exp 2",15926.5255787037,TRUE,TRUE,FALSE,2,1
"6009","1948","Aug 10 2013","12:38:36",13,0,"Same",1,"Novel113",0,"Novel113",0,11372,"3","7",1,"Exp 2",15927.5268055556,TRUE,TRUE,TRUE,3,7
"6010","1948","Aug 10 2013","12:38:36",14,1,"New Label",1,"Novel41",2,"Novel79",1,4116,"3","7",1,"Exp 2",15927.5268055556,FALSE,TRUE,FALSE,3,7
"6011","1948","Aug 10 2013","12:38:36",15,2,"Same",1,"Novel97",1,"Novel122",2,5563,"3","7",1,"Exp 2",15927.5268055556,FALSE,TRUE,FALSE,3,7
"6012","1948","Aug 10 2013","12:38:36",16,3,"New Label",1,"Novel94",0,"Novel51",2,9373,"3","7",1,"Exp 2",15927.5268055556,FALSE,TRUE,FALSE,3,7
"6013","1948","Aug 10 2013","12:38:36",17,4,"Same",0,"Novel18",1,"Novel98",0,6140,"3","7",1,"Exp 2",15927.5268055556,FALSE,TRUE,FALSE,3,7
"6014","1948","Aug 10 2013","12:38:36",18,5,"New Label",0,"Novel1",2,"Novel1",1,11149,"3","7",1,"Exp 2",15927.5268055556,TRUE,TRUE,FALSE,3,7
"6015","1948","Aug 10 2013","12:38:36",19,6,"Same",0,"Novel120",1,"Novel75",1,3964,"3","7",1,"Exp 2",15927.5268055556,FALSE,TRUE,FALSE,3,7
"6016","1948","Aug 10 2013","12:38:36",20,7,"New Label",0,"Novel118",1,"Novel131",2,19914,"3","7",1,"Exp 2",15927.5268055556,FALSE,TRUE,FALSE,3,7
"6017","1949","Aug 05 2013","18:18:40",7,0,"New Label",0,"Novel32",1,"Novel32",0,2679,"2","1",1,"Exp 2",15922.762962963,TRUE,TRUE,TRUE,2,1
"6018","1949","Aug 05 2013","18:18:40",8,1,"Same",1,"Novel73",1,"Novel73",1,2069,"2","1",1,"Exp 2",15922.762962963,TRUE,TRUE,FALSE,2,1
"6019","1949","Aug 05 2013","18:18:40",11,2,"New Label",0,"Novel10",1,"Novel115",1,1319,"2","1",1,"Exp 2",15922.762962963,FALSE,TRUE,FALSE,2,1
"6020","1949","Aug 05 2013","18:18:40",12,3,"Same",1,"Novel77",0,"Novel77",0,1550,"2","1",1,"Exp 2",15922.762962963,TRUE,TRUE,FALSE,2,1
"6021","1949","Aug 05 2013","18:18:40",15,4,"New Label",1,"Novel82",1,"Novel105",0,1472,"2","1",1,"Exp 2",15922.762962963,FALSE,TRUE,FALSE,2,1
"6022","1949","Aug 05 2013","18:18:40",16,5,"Same",0,"Novel90",1,"Novel90",0,1123,"2","1",1,"Exp 2",15922.762962963,TRUE,TRUE,FALSE,2,1
"6023","1949","Aug 05 2013","18:18:40",19,6,"New Label",1,"Novel7",0,"Novel52",1,2160,"2","1",1,"Exp 2",15922.762962963,FALSE,TRUE,FALSE,2,1
"6024","1949","Aug 05 2013","18:18:40",20,7,"Same",0,"Novel14",1,"Novel14",0,1264,"2","1",1,"Exp 2",15922.762962963,TRUE,TRUE,FALSE,2,1
"6025","1950","Aug 10 2013","12:38:18",7,0,"New Label",1,"Novel64",1,"Novel45",0,2114,"3","1",1,"Exp 2",15927.5265972222,FALSE,TRUE,TRUE,3,1
"6026","1950","Aug 10 2013","12:38:18",8,1,"Same",1,"Novel9",2,"Novel9",2,2321,"3","1",1,"Exp 2",15927.5265972222,TRUE,TRUE,FALSE,3,1
"6027","1950","Aug 10 2013","12:38:18",11,2,"New Label",0,"Novel29",0,"Novel126",2,2239,"3","1",1,"Exp 2",15927.5265972222,FALSE,TRUE,FALSE,3,1
"6028","1950","Aug 10 2013","12:38:18",12,3,"Same",0,"Novel96",2,"Novel40",1,6018,"3","1",1,"Exp 2",15927.5265972222,FALSE,TRUE,FALSE,3,1
"6029","1950","Aug 10 2013","12:38:18",15,4,"New Label",1,"Novel46",1,"Novel12",0,2268,"3","1",1,"Exp 2",15927.5265972222,FALSE,TRUE,FALSE,3,1
"6030","1950","Aug 10 2013","12:38:18",16,5,"Same",0,"Novel16",1,"Novel16",2,1604,"3","1",1,"Exp 2",15927.5265972222,TRUE,TRUE,FALSE,3,1
"6031","1950","Aug 10 2013","12:38:18",19,6,"New Label",0,"Novel61",1,"Novel61",0,2192,"3","1",1,"Exp 2",15927.5265972222,TRUE,TRUE,FALSE,3,1
"6032","1950","Aug 10 2013","12:38:18",20,7,"Same",1,"Novel78",2,"Novel78",2,1914,"3","1",1,"Exp 2",15927.5265972222,TRUE,TRUE,FALSE,3,1
"6033","1951","Aug 10 2013","10:18:58",9,0,"Same",0,"Novel44",1,"Novel44",0,2024,"3","3",1,"Exp 2",15927.429837963,TRUE,TRUE,TRUE,3,3
"6034","1951","Aug 10 2013","10:18:58",10,1,"New Label",1,"Novel124",0,"Novel126",2,2596,"3","3",1,"Exp 2",15927.429837963,FALSE,TRUE,FALSE,3,3
"6035","1951","Aug 10 2013","10:18:58",11,2,"Same",1,"Novel32",2,"Novel32",2,1475,"3","3",1,"Exp 2",15927.429837963,TRUE,TRUE,FALSE,3,3
"6036","1951","Aug 10 2013","10:18:58",12,3,"New Label",1,"Novel101",0,"Novel114",1,1485,"3","3",1,"Exp 2",15927.429837963,FALSE,TRUE,FALSE,3,3
"6037","1951","Aug 10 2013","10:18:58",17,4,"Same",0,"Novel100",2,"Novel100",1,1369,"3","3",1,"Exp 2",15927.429837963,TRUE,TRUE,FALSE,3,3
"6038","1951","Aug 10 2013","10:18:58",18,5,"New Label",0,"Novel47",0,"Novel52",0,2787,"3","3",1,"Exp 2",15927.429837963,FALSE,TRUE,FALSE,3,3
"6039","1951","Aug 10 2013","10:18:58",19,6,"Same",1,"Novel66",0,"Novel66",0,1093,"3","3",1,"Exp 2",15927.429837963,TRUE,TRUE,FALSE,3,3
"6040","1951","Aug 10 2013","10:18:58",20,7,"New Label",0,"Novel135",0,"Novel61",0,4387,"3","3",1,"Exp 2",15927.429837963,FALSE,TRUE,FALSE,3,3
"6041","1952","Aug 10 2013","14:53:32",13,0,"New Label",0,"Novel5",2,"Novel41",4,3481,"8","7",1,"Exp 2",15927.6205092593,FALSE,TRUE,TRUE,8,7
"6042","1952","Aug 10 2013","14:53:32",14,1,"Same",0,"Novel113",1,"Novel113",3,2280,"8","7",1,"Exp 2",15927.6205092593,TRUE,TRUE,FALSE,8,7
"6043","1952","Aug 10 2013","14:53:32",15,2,"New Label",1,"Novel115",0,"Novel15",3,5597,"8","7",1,"Exp 2",15927.6205092593,FALSE,TRUE,FALSE,8,7
"6044","1952","Aug 10 2013","14:53:32",16,3,"Same",0,"Novel136",6,"Novel135",5,5470,"8","7",1,"Exp 2",15927.6205092593,FALSE,TRUE,FALSE,8,7
"6045","1952","Aug 10 2013","14:53:32",17,4,"New Label",1,"Novel69",4,"Novel85",0,3257,"8","7",1,"Exp 2",15927.6205092593,FALSE,TRUE,FALSE,8,7
"6046","1952","Aug 10 2013","14:53:32",18,5,"Same",1,"Novel138",7,"Novel138",7,2124,"8","7",1,"Exp 2",15927.6205092593,TRUE,TRUE,FALSE,8,7
"6047","1952","Aug 10 2013","14:53:32",19,6,"New Label",0,"Novel67",1,"Novel81",6,4731,"8","7",1,"Exp 2",15927.6205092593,FALSE,TRUE,FALSE,8,7
"6048","1952","Aug 10 2013","14:53:32",20,7,"Same",1,"Novel70",5,"Novel70",5,3254,"8","7",1,"Exp 2",15927.6205092593,TRUE,TRUE,FALSE,8,7
"6049","1953","Aug 15 2013","03:53:41",6,0,"Same",0,"Novel121",1,"Novel121",0,1648,"3","0",1,"Exp 2",15932.1622800926,TRUE,TRUE,TRUE,3,0
"6050","1953","Aug 15 2013","03:53:41",8,1,"New Label",1,"Novel46",2,"Novel4",0,6969,"3","0",1,"Exp 2",15932.1622800926,FALSE,TRUE,FALSE,3,0
"6051","1953","Aug 15 2013","03:53:41",10,2,"Same",0,"Novel140",0,"Novel140",1,1317,"3","0",1,"Exp 2",15932.1622800926,TRUE,TRUE,FALSE,3,0
"6052","1953","Aug 15 2013","03:53:41",12,3,"New Label",0,"Novel88",0,"Novel123",1,4379,"3","0",1,"Exp 2",15932.1622800926,FALSE,TRUE,FALSE,3,0
"6053","1953","Aug 15 2013","03:53:41",14,4,"Same",1,"Novel43",0,"Novel43",0,742,"3","0",1,"Exp 2",15932.1622800926,TRUE,TRUE,FALSE,3,0
"6054","1953","Aug 15 2013","03:53:41",16,5,"New Label",1,"Novel79",2,"Novel98",1,3045,"3","0",1,"Exp 2",15932.1622800926,FALSE,TRUE,FALSE,3,0
"6055","1953","Aug 15 2013","03:53:41",18,6,"Same",1,"Novel81",2,"Novel81",2,1179,"3","0",1,"Exp 2",15932.1622800926,TRUE,TRUE,FALSE,3,0
"6056","1953","Aug 15 2013","03:53:41",20,7,"New Label",0,"Novel53",2,"Novel65",0,4592,"3","0",1,"Exp 2",15932.1622800926,FALSE,TRUE,FALSE,3,0
"6057","1954","Aug 10 2013","14:56:26",13,0,"New Label",0,"Novel39",6,"Novel51",6,2896,"8","7",1,"Exp 2",15927.6225231481,FALSE,TRUE,TRUE,8,7
"6058","1954","Aug 10 2013","14:56:26",14,1,"Same",0,"Novel30",7,"Novel30",1,3997,"8","7",1,"Exp 2",15927.6225231481,TRUE,TRUE,FALSE,8,7
"6059","1954","Aug 10 2013","14:56:26",15,2,"New Label",0,"Novel72",0,"Novel1",7,4247,"8","7",1,"Exp 2",15927.6225231481,FALSE,TRUE,FALSE,8,7
"6060","1954","Aug 10 2013","14:56:26",16,3,"Same",0,"Novel98",4,"Novel98",7,4512,"8","7",1,"Exp 2",15927.6225231481,TRUE,TRUE,FALSE,8,7
"6061","1954","Aug 10 2013","14:56:26",17,4,"New Label",1,"Novel94",5,"Novel49",4,2909,"8","7",1,"Exp 2",15927.6225231481,FALSE,TRUE,FALSE,8,7
"6062","1954","Aug 10 2013","14:56:26",18,5,"Same",1,"Novel92",6,"Novel92",6,2075,"8","7",1,"Exp 2",15927.6225231481,TRUE,TRUE,FALSE,8,7
"6063","1954","Aug 10 2013","14:56:26",19,6,"New Label",1,"Novel118",1,"Novel113",0,2974,"8","7",1,"Exp 2",15927.6225231481,FALSE,TRUE,FALSE,8,7
"6064","1954","Aug 10 2013","14:56:26",20,7,"Same",1,"Novel83",7,"Novel83",7,6368,"8","7",1,"Exp 2",15927.6225231481,TRUE,TRUE,FALSE,8,7
