"","chosen_idx","rt","prev_other","chosen","prev_other_idx","prev_chosen","trialType","prev_chosen_idx","itemNum","samePos","worker","numPics","comp.chosen","comp.other","correct","familiar","Target","Competitor"
"2957",3,2369,"Novel43","Novel90",0,"Novel90","Same vs. Same",1,4,0,367,4,"Novel94","Novel52",TRUE,FALSE,"Same","Same"
"2958",3,1490,"Novel45","Novel98",0,"Novel98","Same vs. Switch",3,0,1,367,4,"Novel17","Novel127",TRUE,FALSE,"Same","Switch"
"2959",3,3650,"Novel59","Novel59",2,"Novel28","Switch vs. Same",3,2,1,367,4,"Novel97","Novel119",TRUE,FALSE,"Switch","Same"
"2960",1,4742,"Novel29","Novel29",3,"Novel2","Switch vs. Switch",0,6,0,367,4,"Novel16","Novel55",TRUE,FALSE,"Switch","Switch"
"2961",0,2045,"","squirrel",0,"","Practice",0,0,0,368,2,NA,NA,NA,NA,NA,NA
"2962",0,1039,"","squirrel",0,"","Practice",0,0,0,368,2,NA,NA,NA,NA,NA,NA
"2963",0,2879,"","tomato",0,"","Practice",0,0,0,368,2,NA,NA,NA,NA,NA,NA
"2964",1,1226,"","tomato",0,"","Practice",0,0,0,368,2,NA,NA,NA,NA,NA,NA
"2965",0,3224,"Novel11","Novel62",0,"Novel62","Same vs. Same",1,2,0,368,2,"Novel117","Novel2",TRUE,FALSE,"Same","Same"
"2966",1,1404,"Novel13","Novel124",0,"Novel124","Same vs. Switch",1,4,1,368,2,"Novel43","Novel60",TRUE,FALSE,"Same","Switch"
"2967",1,4738,"Novel86","Novel86",1,"Novel93","Switch vs. Same",0,0,0,368,2,"Novel37","Novel94",TRUE,FALSE,"Switch","Same"
"2968",1,2116,"Novel27","Novel27",0,"Novel17","Switch vs. Switch",1,6,1,368,2,"Novel49","Novel31",TRUE,FALSE,"Switch","Switch"
"2969",0,1187,"","squirrel",0,"","Practice",0,0,0,369,4,NA,NA,NA,NA,NA,NA
"2970",0,964,"","squirrel",0,"","Practice",0,0,0,369,4,NA,NA,NA,NA,NA,NA
"2971",1,1111,"","tomato",0,"","Practice",0,0,0,369,4,NA,NA,NA,NA,NA,NA
"2972",2,1526,"","tomato",0,"","Practice",0,0,0,369,4,NA,NA,NA,NA,NA,NA
"2973",3,2302,"Novel107","Novel74",2,"Novel74","Same vs. Same",1,4,0,369,4,"Novel96","Novel46",TRUE,FALSE,"Same","Same"
"2974",2,2109,"Novel48","Novel108",2,"Novel86","Same vs. Switch",3,2,1,369,4,"Novel103","Novel131",FALSE,FALSE,"Same","Switch"
"2975",0,6020,"Novel57","Novel29",2,"Novel22","Switch vs. Same",3,6,1,369,4,"Novel29","Novel43",FALSE,TRUE,"Switch","Same"
"2976",3,2075,"Novel21","Novel63",1,"Novel97","Switch vs. Switch",2,0,0,369,4,"Novel38","Novel138",FALSE,FALSE,"Switch","Switch"
"2977",0,7989,"","squirrel",0,"","Practice",0,0,0,370,4,NA,NA,NA,NA,NA,NA
"2978",0,1594,"","squirrel",0,"","Practice",0,0,0,370,4,NA,NA,NA,NA,NA,NA
"2979",1,1987,"","tomato",0,"","Practice",0,0,0,370,4,NA,NA,NA,NA,NA,NA
"2980",2,1863,"","tomato",0,"","Practice",0,0,0,370,4,NA,NA,NA,NA,NA,NA
"2981",3,1808,"Novel9","Novel27",2,"Novel27","Same vs. Same",0,6,0,370,4,"Novel85","Novel53",TRUE,FALSE,"Same","Same"
"2982",3,1775,"Novel42","Novel134",3,"Novel134","Same vs. Switch",1,0,0,370,4,"Novel5","Novel139",TRUE,FALSE,"Same","Switch"
"2983",2,2680,"Novel7","Novel12",3,"Novel107","Switch vs. Same",0,4,1,370,4,"Novel20","Novel32",FALSE,FALSE,"Switch","Same"
"2984",3,3585,"Novel6","Novel6",1,"Novel116","Switch vs. Switch",3,2,1,370,4,"Novel50","Novel41",TRUE,FALSE,"Switch","Switch"
"2985",0,3621,"","squirrel",0,"","Practice",0,0,1,371,2,NA,NA,NA,NA,NA,NA
"2986",0,1454,"","squirrel",0,"","Practice",0,0,1,371,2,NA,NA,NA,NA,NA,NA
"2987",0,1213,"","tomato",0,"","Practice",0,0,1,371,2,NA,NA,NA,NA,NA,NA
"2988",1,1131,"","tomato",0,"","Practice",0,0,1,371,2,NA,NA,NA,NA,NA,NA
"2989",0,1380,"Novel128","Novel42",1,"Novel42","Same vs. Same",0,0,1,371,2,"Novel125","Novel124",TRUE,FALSE,"Same","Same"
"2990",0,2049,"Novel55","Novel130",1,"Novel130","Same vs. Switch",0,2,1,371,2,"Novel137","Novel71",TRUE,FALSE,"Same","Switch"
"2991",0,1388,"Novel12","Novel12",0,"Novel93","Switch vs. Same",1,6,0,371,2,"Novel17","Novel75",TRUE,FALSE,"Switch","Same"
"2992",1,906,"Novel117","Novel117",1,"Novel54","Switch vs. Switch",0,4,0,371,2,"Novel102","Novel77",TRUE,FALSE,"Switch","Switch"
"2993",0,2330,"","squirrel",0,"","Practice",0,0,1,372,2,NA,NA,NA,NA,NA,NA
"2994",0,1591,"","squirrel",0,"","Practice",0,0,1,372,2,NA,NA,NA,NA,NA,NA
"2995",0,1382,"","tomato",0,"","Practice",0,0,1,372,2,NA,NA,NA,NA,NA,NA
"2996",1,819,"","tomato",0,"","Practice",0,0,1,372,2,NA,NA,NA,NA,NA,NA
"2997",0,3017,"Novel12","Novel84",1,"Novel84","Same vs. Same",0,0,1,372,2,"Novel27","Novel23",TRUE,FALSE,"Same","Same"
"2998",0,1746,"Novel34","Novel46",1,"Novel46","Same vs. Switch",0,4,1,372,2,"Novel41","Novel125",TRUE,FALSE,"Same","Switch"
"2999",0,876,"Novel95","Novel95",0,"Novel31","Switch vs. Same",1,6,0,372,2,"Novel136","Novel9",TRUE,FALSE,"Switch","Same"
"3000",1,1843,"Novel71","Novel71",1,"Novel49","Switch vs. Switch",0,2,0,372,2,"Novel74","Novel68",TRUE,FALSE,"Switch","Switch"
"3001",0,1311,"","squirrel",0,"","Practice",0,0,1,373,4,NA,NA,NA,NA,NA,NA
"3002",0,1230,"","squirrel",0,"","Practice",0,0,1,373,4,NA,NA,NA,NA,NA,NA
"3003",1,1102,"","tomato",0,"","Practice",0,0,1,373,4,NA,NA,NA,NA,NA,NA
"3004",2,986,"","tomato",0,"","Practice",0,0,1,373,4,NA,NA,NA,NA,NA,NA
"3005",1,937,"Novel26","Novel62",2,"Novel62","Same vs. Same",1,0,1,373,4,"Novel103","Novel116",TRUE,FALSE,"Same","Same"
"3006",3,1140,"Novel21","Novel66",1,"Novel66","Same vs. Switch",3,2,1,373,4,"Novel86","Novel81",TRUE,FALSE,"Same","Switch"
"3007",2,2106,"Novel52","Novel52",1,"Novel46","Switch vs. Same",0,4,0,373,4,"Novel37","Novel77",TRUE,FALSE,"Switch","Same"
"3008",0,2740,"Novel90","Novel123",0,"Novel97","Switch vs. Switch",2,6,0,373,4,"Novel57","Novel27",FALSE,FALSE,"Switch","Switch"
"3009",0,2080,"","squirrel",0,"","Practice",0,0,1,374,2,NA,NA,NA,NA,NA,NA
"3010",0,1464,"","squirrel",0,"","Practice",0,0,1,374,2,NA,NA,NA,NA,NA,NA
"3011",0,1759,"","tomato",0,"","Practice",0,0,1,374,2,NA,NA,NA,NA,NA,NA
"3012",1,1069,"","tomato",0,"","Practice",0,0,1,374,2,NA,NA,NA,NA,NA,NA
"3013",0,1385,"Novel104","Novel56",1,"Novel56","Same vs. Same",0,0,1,374,2,"Novel138","Novel37",TRUE,FALSE,"Same","Same"
"3014",0,1712,"Novel11","Novel91",0,"Novel114","Same vs. Switch",1,6,1,374,2,"Novel68","Novel91",FALSE,TRUE,"Same","Switch"
"3015",0,1682,"Novel116","Novel116",0,"Novel12","Switch vs. Same",1,2,0,374,2,"Novel98","Novel2",TRUE,FALSE,"Switch","Same"
"3016",1,2636,"Novel41","Novel69",0,"Novel125","Switch vs. Switch",1,4,0,374,2,"Novel36","Novel69",FALSE,TRUE,"Switch","Switch"
"3017",0,624,"","squirrel",0,"","Practice",0,0,1,375,2,NA,NA,NA,NA,NA,NA
"3018",0,659,"","squirrel",0,"","Practice",0,0,1,375,2,NA,NA,NA,NA,NA,NA
"3019",0,669,"","tomato",0,"","Practice",0,0,1,375,2,NA,NA,NA,NA,NA,NA
"3020",1,1048,"","tomato",0,"","Practice",0,0,1,375,2,NA,NA,NA,NA,NA,NA
"3021",1,1021,"Novel117","Novel37",1,"Novel37","Same vs. Same",0,2,0,375,2,"Novel69","Novel10",TRUE,FALSE,"Same","Same"
"3022",0,2702,"Novel93","Novel66",2,"Novel66","Same vs. Same",0,6,1,375,4,"Novel134","Novel138",TRUE,FALSE,"Same","Same"
"3023",0,1608,"Novel34","Novel90",0,"Novel90","Same vs. Switch",1,6,0,375,2,"Novel32","Novel126",TRUE,FALSE,"Same","Switch"
"3024",3,1232,"Novel104","Novel112",0,"Novel112","Same vs. Switch",1,2,0,375,4,"Novel86","Novel15",TRUE,FALSE,"Same","Switch"
"3025",1,3370,"Novel25","Novel118",1,"Novel78","Switch vs. Same",0,0,1,375,2,"Novel118","Novel84",FALSE,TRUE,"Switch","Same"
"3026",3,4072,"Novel105","Novel31",3,"Novel63","Switch vs. Same",1,4,1,375,4,"Novel31","Novel117",FALSE,TRUE,"Switch","Same"
"3027",1,3005,"Novel136","Novel136",0,"Novel22","Switch vs. Switch",1,4,1,375,2,"Novel45","Novel7",TRUE,FALSE,"Switch","Switch"
"3028",3,4858,"Novel68","Novel95",2,"Novel70","Switch vs. Switch",1,0,0,375,4,"Novel115","Novel109",FALSE,FALSE,"Switch","Switch"
"3029",0,2076,"","squirrel",0,"","Practice",0,0,1,376,4,NA,NA,NA,NA,NA,NA
"3030",0,1144,"","squirrel",0,"","Practice",0,0,1,376,4,NA,NA,NA,NA,NA,NA
"3031",1,1540,"","tomato",0,"","Practice",0,0,1,376,4,NA,NA,NA,NA,NA,NA
"3032",2,1227,"","tomato",0,"","Practice",0,0,1,376,4,NA,NA,NA,NA,NA,NA
"3033",0,2002,"Novel105","Novel65",2,"Novel65","Same vs. Same",1,2,0,376,4,"Novel125","Novel5",TRUE,FALSE,"Same","Same"
"3034",2,2066,"Novel102","Novel108",3,"Novel108","Same vs. Switch",1,6,0,376,4,"Novel69","Novel16",TRUE,FALSE,"Same","Switch"
"3035",3,4625,"Novel96","Novel96",0,"Novel4","Switch vs. Same",3,0,1,376,4,"Novel101","Novel36",TRUE,FALSE,"Switch","Same"
"3036",2,3109,"Novel10","Novel74",2,"Novel46","Switch vs. Switch",0,4,1,376,4,"Novel66","Novel74",FALSE,TRUE,"Switch","Switch"
"3037",0,2530,"","squirrel",0,"","Practice",0,0,0,377,2,NA,NA,NA,NA,NA,NA
"3038",0,1439,"","squirrel",0,"","Practice",0,0,0,377,2,NA,NA,NA,NA,NA,NA
"3039",0,1235,"","tomato",0,"","Practice",0,0,0,377,2,NA,NA,NA,NA,NA,NA
"3040",1,1045,"","tomato",0,"","Practice",0,0,0,377,2,NA,NA,NA,NA,NA,NA
"3041",1,1432,"Novel16","Novel108",1,"Novel108","Same vs. Same",0,2,0,377,2,"Novel31","Novel132",TRUE,FALSE,"Same","Same"
"3042",0,1131,"Novel134","Novel21",0,"Novel21","Same vs. Switch",1,0,0,377,2,"Novel77","Novel38",TRUE,FALSE,"Same","Switch"
"3043",1,1439,"Novel126","Novel126",0,"Novel27","Switch vs. Same",1,4,1,377,2,"Novel24","Novel105",TRUE,FALSE,"Switch","Same"
"3044",0,1707,"Novel22","Novel49",0,"Novel131","Switch vs. Switch",1,6,1,377,2,"Novel30","Novel49",FALSE,TRUE,"Switch","Switch"
"3045",0,1522,"","squirrel",0,"","Practice",0,0,0,378,2,NA,NA,NA,NA,NA,NA
"3046",0,1423,"","squirrel",0,"","Practice",0,0,0,378,2,NA,NA,NA,NA,NA,NA
"3047",0,4787,"","tomato",0,"","Practice",0,0,0,378,2,NA,NA,NA,NA,NA,NA
"3048",1,1051,"","tomato",0,"","Practice",0,0,0,378,2,NA,NA,NA,NA,NA,NA
"3049",0,1450,"Novel132","Novel11",0,"Novel11","Same vs. Same",1,2,0,378,2,"Novel85","Novel32",TRUE,FALSE,"Same","Same"
"3050",1,1727,"Novel55","Novel59",0,"Novel79","Same vs. Switch",1,0,0,378,2,"Novel16","Novel59",FALSE,TRUE,"Same","Switch"
"3051",1,1020,"Novel26","Novel26",0,"Novel13","Switch vs. Same",1,6,1,378,2,"Novel82","Novel18",TRUE,FALSE,"Switch","Same"
"3052",0,2323,"Novel86","Novel86",1,"Novel25","Switch vs. Switch",0,4,1,378,2,"Novel20","Novel114",TRUE,FALSE,"Switch","Switch"
"3053",0,2498,"","squirrel",0,"","Practice",0,0,1,379,4,NA,NA,NA,NA,NA,NA
"3054",0,1507,"","squirrel",0,"","Practice",0,0,1,379,4,NA,NA,NA,NA,NA,NA
"3055",1,3390,"","tomato",0,"","Practice",0,0,1,379,4,NA,NA,NA,NA,NA,NA
"3056",2,1244,"","tomato",0,"","Practice",0,0,1,379,4,NA,NA,NA,NA,NA,NA
"3057",3,2725,"Novel45","Novel108",1,"Novel108","Same vs. Same",2,2,0,379,4,"Novel117","Novel15",TRUE,FALSE,"Same","Same"
"3058",3,1888,"Novel37","Novel54",1,"Novel127","Same vs. Switch",0,6,1,379,4,"Novel16","Novel113",FALSE,FALSE,"Same","Switch"
"3059",2,3497,"Novel41","Novel72",1,"Novel114","Switch vs. Same",3,4,0,379,4,"Novel119","Novel105",FALSE,FALSE,"Switch","Same"
"3060",1,5806,"Novel120","Novel120",0,"Novel57","Switch vs. Switch",1,0,1,379,4,"Novel75","Novel97",TRUE,FALSE,"Switch","Switch"
"3061",0,1385,"","squirrel",0,"","Practice",0,0,1,380,4,NA,NA,NA,NA,NA,NA
"3062",0,3116,"","squirrel",0,"","Practice",0,0,1,380,4,NA,NA,NA,NA,NA,NA
"3063",1,1032,"","tomato",0,"","Practice",0,0,1,380,4,NA,NA,NA,NA,NA,NA
"3064",2,847,"","tomato",0,"","Practice",0,0,1,380,4,NA,NA,NA,NA,NA,NA
"3065",0,2384,"Novel112","Novel119",1,"Novel119","Same vs. Same",3,6,0,380,4,"Novel105","Novel20",TRUE,FALSE,"Same","Same"
"3066",2,1761,"Novel30","Novel97",1,"Novel97","Same vs. Switch",2,4,1,380,4,"Novel139","Novel73",TRUE,FALSE,"Same","Switch"
"3067",3,4692,"Novel52","Novel52",2,"Novel21","Switch vs. Same",3,0,1,380,4,"Novel121","Novel75",TRUE,FALSE,"Switch","Same"
"3068",3,5615,"Novel99","Novel124",0,"Novel128","Switch vs. Switch",3,2,0,380,4,"Novel8","Novel124",FALSE,TRUE,"Switch","Switch"
"3069",0,1459,"","squirrel",0,"","Practice",0,0,1,381,4,NA,NA,NA,NA,NA,NA
"3070",0,1270,"","squirrel",0,"","Practice",0,0,1,381,4,NA,NA,NA,NA,NA,NA
"3071",1,1462,"","tomato",0,"","Practice",0,0,1,381,4,NA,NA,NA,NA,NA,NA
"3072",2,1106,"","tomato",0,"","Practice",0,0,1,381,4,NA,NA,NA,NA,NA,NA
"3073",2,3014,"Novel52","Novel75",1,"Novel75","Same vs. Same",3,4,0,381,4,"Novel2","Novel108",TRUE,FALSE,"Same","Same"
"3074",0,1684,"Novel4","Novel131",0,"Novel131","Same vs. Switch",3,6,0,381,4,"Novel35","Novel65",TRUE,FALSE,"Same","Switch"
"3075",2,6353,"Novel104","Novel104",3,"Novel107","Switch vs. Same",2,0,1,381,4,"Novel28","Novel50",TRUE,FALSE,"Switch","Same"
"3076",0,2213,"Novel18","Novel18",2,"Novel8","Switch vs. Switch",0,2,1,381,4,"Novel70","Novel76",TRUE,FALSE,"Switch","Switch"
"3077",0,1204,"","squirrel",0,"","Practice",0,0,1,382,2,NA,NA,NA,NA,NA,NA
"3078",0,2943,"","squirrel",0,"","Practice",0,0,1,382,2,NA,NA,NA,NA,NA,NA
"3079",0,1041,"","tomato",0,"","Practice",0,0,1,382,2,NA,NA,NA,NA,NA,NA
"3080",1,967,"","tomato",0,"","Practice",0,0,1,382,2,NA,NA,NA,NA,NA,NA
"3081",0,2269,"Novel92","Novel54",1,"Novel54","Same vs. Same",0,0,1,382,2,"Novel10","Novel117",TRUE,FALSE,"Same","Same"
"3082",1,2201,"Novel129","Novel102",0,"Novel104","Same vs. Switch",1,6,0,382,2,"Novel133","Novel102",FALSE,TRUE,"Same","Switch"
"3083",1,1348,"Novel97","Novel97",0,"Novel17","Switch vs. Same",1,4,1,382,2,"Novel136","Novel89",TRUE,FALSE,"Switch","Same"
"3084",1,1002,"Novel36","Novel6",0,"Novel74","Switch vs. Switch",1,2,0,382,2,"Novel100","Novel6",FALSE,TRUE,"Switch","Switch"
"3085",0,1887,"","squirrel",0,"","Practice",0,0,1,383,2,NA,NA,NA,NA,NA,NA
"3086",0,1027,"","squirrel",0,"","Practice",0,0,1,383,2,NA,NA,NA,NA,NA,NA
"3087",0,2054,"","tomato",0,"","Practice",0,0,1,383,2,NA,NA,NA,NA,NA,NA
"3088",1,971,"","tomato",0,"","Practice",0,0,1,383,2,NA,NA,NA,NA,NA,NA
"3089",1,1457,"Novel22","Novel66",0,"Novel66","Same vs. Same",1,0,1,383,2,"Novel104","Novel111",TRUE,FALSE,"Same","Same"
"3090",0,2068,"Novel21","Novel50",0,"Novel50","Same vs. Switch",1,6,0,383,2,"Novel14","Novel58",TRUE,FALSE,"Same","Switch"
"3091",0,2600,"Novel82","Novel82",1,"Novel68","Switch vs. Same",0,4,1,383,2,"Novel16","Novel24",TRUE,FALSE,"Switch","Same"
"3092",1,2078,"Novel138","Novel138",1,"Novel3","Switch vs. Switch",0,2,0,383,2,"Novel136","Novel85",TRUE,FALSE,"Switch","Switch"
"3093",0,1956,"","squirrel",0,"","Practice",0,0,1,384,2,NA,NA,NA,NA,NA,NA
"3094",0,1051,"","squirrel",0,"","Practice",0,0,1,384,2,NA,NA,NA,NA,NA,NA
"3095",0,1127,"","tomato",0,"","Practice",0,0,1,384,2,NA,NA,NA,NA,NA,NA
"3096",1,958,"","tomato",0,"","Practice",0,0,1,384,2,NA,NA,NA,NA,NA,NA
"3097",0,1443,"Novel56","Novel3",1,"Novel65","Same vs. Same",0,4,0,384,2,"Novel3","Novel79",FALSE,TRUE,"Same","Same"
"3098",0,1675,"Novel89","Novel57",0,"Novel57","Same vs. Switch",1,6,0,384,2,"Novel14","Novel38",TRUE,FALSE,"Same","Switch"
"3099",1,3637,"Novel132","Novel132",0,"Novel45","Switch vs. Same",1,0,1,384,2,"Novel39","Novel50",TRUE,FALSE,"Switch","Same"
"3100",0,2335,"Novel95","Novel95",1,"Novel70","Switch vs. Switch",0,2,1,384,2,"Novel51","Novel40",TRUE,FALSE,"Switch","Switch"
"3101",0,4793,"","squirrel",0,"","Practice",0,0,0,385,4,NA,NA,NA,NA,NA,NA
"3102",0,1210,"","squirrel",0,"","Practice",0,0,0,385,4,NA,NA,NA,NA,NA,NA
"3103",1,2742,"","tomato",0,"","Practice",0,0,0,385,4,NA,NA,NA,NA,NA,NA
"3104",2,984,"","tomato",0,"","Practice",0,0,0,385,4,NA,NA,NA,NA,NA,NA
"3105",2,1542,"Novel105","Novel44",2,"Novel44","Same vs. Same",1,0,0,385,4,"Novel83","Novel95",TRUE,FALSE,"Same","Same"
"3106",2,3112,"Novel133","Novel8",3,"Novel115","Same vs. Switch",0,2,0,385,4,"Novel16","Novel4",FALSE,FALSE,"Same","Switch"
"3107",0,2473,"Novel9","Novel9",3,"Novel121","Switch vs. Same",0,4,1,385,4,"Novel110","Novel82",TRUE,FALSE,"Switch","Same"
"3108",2,2439,"Novel22","Novel22",1,"Novel31","Switch vs. Switch",2,6,1,385,4,"Novel66","Novel7",TRUE,FALSE,"Switch","Switch"
"3109",0,1539,"","squirrel",0,"","Practice",0,0,0,386,4,NA,NA,NA,NA,NA,NA
"3110",0,1478,"","squirrel",0,"","Practice",0,0,0,386,4,NA,NA,NA,NA,NA,NA
"3111",1,1274,"","tomato",0,"","Practice",0,0,0,386,4,NA,NA,NA,NA,NA,NA
"3112",2,1375,"","tomato",0,"","Practice",0,0,0,386,4,NA,NA,NA,NA,NA,NA
"3113",3,1297,"Novel15","Novel80",1,"Novel80","Same vs. Same",3,2,1,386,4,"Novel2","Novel38",TRUE,FALSE,"Same","Same"
"3114",2,2489,"Novel16","Novel24",2,"Novel24","Same vs. Switch",0,0,0,386,4,"Novel93","Novel31",TRUE,FALSE,"Same","Switch"
"3115",2,2804,"Novel14","Novel74",2,"Novel44","Switch vs. Same",1,4,0,386,4,"Novel107","Novel69",FALSE,FALSE,"Switch","Same"
"3116",2,2698,"Novel128","Novel128",0,"Novel17","Switch vs. Switch",2,6,1,386,4,"Novel108","Novel139",TRUE,FALSE,"Switch","Switch"
"3117",0,4218,"","squirrel",0,"","Practice",0,0,1,387,2,NA,NA,NA,NA,NA,NA
"3118",0,4468,"","squirrel",0,"","Practice",0,0,1,387,2,NA,NA,NA,NA,NA,NA
"3119",0,1967,"","tomato",0,"","Practice",0,0,1,387,2,NA,NA,NA,NA,NA,NA
"3120",1,5178,"","tomato",0,"","Practice",0,0,1,387,2,NA,NA,NA,NA,NA,NA
"3121",1,3281,"Novel118","Novel47",1,"Novel47","Same vs. Same",0,6,0,387,2,"Novel46","Novel12",TRUE,FALSE,"Same","Same"
"3122",0,1958,"Novel24","Novel29",1,"Novel29","Same vs. Switch",0,4,1,387,2,"Novel16","Novel33",TRUE,FALSE,"Same","Switch"
"3123",0,4015,"Novel11","Novel11",0,"Novel90","Switch vs. Same",1,2,0,387,2,"Novel30","Novel128",TRUE,FALSE,"Switch","Same"
"3124",0,3880,"Novel6","Novel6",1,"Novel51","Switch vs. Switch",0,0,1,387,2,"Novel140","Novel26",TRUE,FALSE,"Switch","Switch"
"3125",0,1952,"","squirrel",0,"","Practice",0,0,1,388,2,NA,NA,NA,NA,NA,NA
"3126",0,985,"","squirrel",0,"","Practice",0,0,1,388,2,NA,NA,NA,NA,NA,NA
"3127",0,894,"","tomato",0,"","Practice",0,0,1,388,2,NA,NA,NA,NA,NA,NA
"3128",1,875,"","tomato",0,"","Practice",0,0,1,388,2,NA,NA,NA,NA,NA,NA
"3129",0,1078,"Novel133","Novel23",1,"Novel23","Same vs. Same",0,4,1,388,2,"Novel69","Novel49",TRUE,FALSE,"Same","Same"
"3130",1,1438,"Novel116","Novel20",0,"Novel20","Same vs. Switch",1,0,1,388,2,"Novel62","Novel76",TRUE,FALSE,"Same","Switch"
"3131",1,946,"Novel61","Novel111",0,"Novel130","Switch vs. Same",1,6,0,388,2,"Novel111","Novel53",FALSE,TRUE,"Switch","Same"
"3132",1,1159,"Novel29","Novel42",0,"Novel58","Switch vs. Switch",1,2,0,388,2,"Novel56","Novel42",FALSE,TRUE,"Switch","Switch"
"3133",0,901,"","squirrel",0,"","Practice",0,0,0,389,2,NA,NA,NA,NA,NA,NA
"3134",0,676,"","squirrel",0,"","Practice",0,0,0,389,2,NA,NA,NA,NA,NA,NA
"3135",0,613,"","tomato",0,"","Practice",0,0,0,389,2,NA,NA,NA,NA,NA,NA
"3136",1,707,"","tomato",0,"","Practice",0,0,0,389,2,NA,NA,NA,NA,NA,NA
"3137",0,812,"Novel55","Novel109",0,"Novel109","Same vs. Same",1,0,0,389,2,"Novel1","Novel92",TRUE,FALSE,"Same","Same"
"3138",1,1424,"Novel129","Novel128",0,"Novel128","Same vs. Switch",1,2,1,389,2,"Novel130","Novel12",TRUE,FALSE,"Same","Switch"
"3139",1,1230,"Novel6","Novel6",1,"Novel54","Switch vs. Same",0,4,0,389,2,"Novel16","Novel132",TRUE,FALSE,"Switch","Same"
"3140",1,1933,"Novel25","Novel25",0,"Novel120","Switch vs. Switch",1,6,1,389,2,"Novel75","Novel118",TRUE,FALSE,"Switch","Switch"
"3141",0,7973,"","squirrel",0,"","Practice",0,0,1,390,4,NA,NA,NA,NA,NA,NA
"3142",0,1314,"","squirrel",0,"","Practice",0,0,1,390,4,NA,NA,NA,NA,NA,NA
"3143",1,1029,"","tomato",0,"","Practice",0,0,1,390,4,NA,NA,NA,NA,NA,NA
"3144",2,1420,"","tomato",0,"","Practice",0,0,1,390,4,NA,NA,NA,NA,NA,NA
"3145",0,1197,"Novel106","Novel103",1,"Novel103","Same vs. Same",0,0,1,390,4,"Novel84","Novel18",TRUE,FALSE,"Same","Same"
"3146",2,877,"Novel62","Novel29",1,"Novel29","Same vs. Switch",0,4,0,390,4,"Novel134","Novel49",TRUE,FALSE,"Same","Switch"
"3147",2,3302,"Novel82","Novel78",3,"Novel81","Switch vs. Same",0,2,0,390,4,"Novel41","Novel110",FALSE,FALSE,"Switch","Same"
"3148",0,1952,"Novel4","Novel25",0,"Novel111","Switch vs. Switch",3,6,1,390,4,"Novel3","Novel85",FALSE,FALSE,"Switch","Switch"
"3149",0,1478,"","squirrel",0,"","Practice",0,0,1,391,4,NA,NA,NA,NA,NA,NA
"3150",0,930,"","squirrel",0,"","Practice",0,0,1,391,4,NA,NA,NA,NA,NA,NA
"3151",1,981,"","tomato",0,"","Practice",0,0,1,391,4,NA,NA,NA,NA,NA,NA
"3152",2,976,"","tomato",0,"","Practice",0,0,1,391,4,NA,NA,NA,NA,NA,NA
"3153",2,1234,"Novel136","Novel77",1,"Novel77","Same vs. Same",2,0,1,391,4,"Novel48","Novel114",TRUE,FALSE,"Same","Same"
"3154",1,1344,"Novel105","Novel66",3,"Novel66","Same vs. Switch",1,2,1,391,4,"Novel113","Novel74",TRUE,FALSE,"Same","Switch"
"3155",0,3356,"Novel71","Novel71",1,"Novel91","Switch vs. Same",3,6,0,391,4,"Novel118","Novel98",TRUE,FALSE,"Switch","Same"
"3156",3,2936,"Novel132","Novel19",0,"Novel8","Switch vs. Switch",1,4,0,391,4,"Novel10","Novel131",FALSE,FALSE,"Switch","Switch"
"3157",0,1825,"","squirrel",0,"","Practice",0,0,0,392,4,NA,NA,NA,NA,NA,NA
"3158",0,1063,"","squirrel",0,"","Practice",0,0,0,392,4,NA,NA,NA,NA,NA,NA
"3159",1,1179,"","tomato",0,"","Practice",0,0,0,392,4,NA,NA,NA,NA,NA,NA
"3160",2,570,"","tomato",0,"","Practice",0,0,0,392,4,NA,NA,NA,NA,NA,NA
"3161",0,1776,"Novel86","Novel124",1,"Novel124","Same vs. Same",0,2,1,392,4,"Novel44","Novel16",TRUE,FALSE,"Same","Same"
"3162",2,858,"Novel62","Novel49",3,"Novel49","Same vs. Switch",1,0,0,392,4,"Novel77","Novel118",TRUE,FALSE,"Same","Switch"
"3163",0,646,"Novel109","Novel63",3,"Novel43","Switch vs. Same",2,4,1,392,4,"Novel111","Novel61",FALSE,FALSE,"Switch","Same"
"3164",3,2517,"Novel87","Novel78",2,"Novel121","Switch vs. Switch",1,6,0,392,4,"Novel39","Novel88",FALSE,FALSE,"Switch","Switch"
"3165",0,1696,"","squirrel",0,"","Practice",0,0,1,393,4,NA,NA,NA,NA,NA,NA
"3166",0,1368,"","squirrel",0,"","Practice",0,0,1,393,4,NA,NA,NA,NA,NA,NA
"3167",1,1573,"","tomato",0,"","Practice",0,0,1,393,4,NA,NA,NA,NA,NA,NA
"3168",2,1181,"","tomato",0,"","Practice",0,0,1,393,4,NA,NA,NA,NA,NA,NA
"3169",2,1760,"Novel120","Novel6",2,"Novel6","Same vs. Same",1,2,0,393,4,"Novel130","Novel57",TRUE,FALSE,"Same","Same"
"3170",1,1368,"Novel90","Novel31",3,"Novel31","Same vs. Switch",1,0,1,393,4,"Novel1","Novel64",TRUE,FALSE,"Same","Switch"
"3171",2,8340,"Novel34","Novel34",0,"Novel56","Switch vs. Same",2,4,1,393,4,"Novel126","Novel39",TRUE,FALSE,"Switch","Same"
